code,name,year,month,temp_min
PAN.1914,Colón,1958,05,395.68
PAN.1915,Darién,1958,05,550.57
PAN.1916,Emberá,1958,05,535.47
PAN.1917,Herrera,1958,05,467.79
PAN.1918,Kuna Yala,1958,05,394.73
PAN.1919,Los Santos,1958,05,486.0
SLV.751184,Ahuachapan,1958,05,203.38
SLV.751185,Cabanas,1958,05,208.88
SLV.751186,Chalatenango,1958,05,140.08
SLV.751187,Cuscatlan,1958,05,185.85
SLV.751188,La Libertad,1958,05,187.52
SLV.751189,La Paz,1958,05,263.99
SLV.751190,La Union,1958,05,293.19
SLV.751191,Morazan,1958,05,403.93
SLV.751192,San Miguel,1958,05,292.54
SLV.751193,San Salvador,1958,05,178.27
SLV.751194,San Vicente,1958,05,295.91
SLV.751195,Santa Ana,1958,05,119.37
SLV.751196,Sonsonate,1958,05,242.06
SLV.751197,Usulutan,1958,05,247.62
BLZ.28603,Belize,1958,06,270.08
BLZ.28604,Cayo,1958,06,254.28
BLZ.28605,Corozal,1958,06,248.42
BLZ.28606,Orange Walk,1958,06,228.25
BLZ.28607,Stann Creek,1958,06,321.85
BLZ.28608,Toledo,1958,06,320.94
CRI.61981,Alajuela,1958,06,522.68
CRI.61982,Cartago,1958,06,515.07
CRI.61983,Guanacaste,1958,06,642.72
CRI.61984,Heredia,1958,06,488.02
CRI.61985,Limon,1958,06,438.91
CRI.61986,Puntarenas,1958,06,712.6
CRI.61987,San Jose,1958,06,776.49
GTM.10364821,Guatemala,1958,06,338.32
GTM.10364822,El Progreso,1958,06,324.35
GTM.10364823,Sacatepéquez,1958,06,388.29
GTM.10364824,Chimaltenango,1958,06,401.62
GTM.10364825,Escuintla,1958,06,493.32
GTM.10364826,Santa Rosa,1958,06,471.72
GTM.10364827,Sololá,1958,06,449.3
GTM.10364828,Totonicapán,1958,06,338.81
GTM.10364829,Quetzaltenango,1958,06,513.22
GTM.10364830,Suchitepéquez,1958,06,536.02
GTM.10364831,Retalhuleu,1958,06,522.4
GTM.10364832,San Marcos,1958,06,469.62
GTM.10364833,Huehuetenango,1958,06,385.84
GTM.10364834,Quiché,1958,06,452.03
GTM.10364835,Baja Verapaz,1958,06,373.41
GTM.10364836,Alta Verapaz,1958,06,453.77
GTM.10364837,Petén,1958,06,297.76
GTM.10364838,Izabal,1958,06,449.15
GTM.10364839,Zacapa,1958,06,366.35
GTM.10364840,Chiquimula,1958,06,368.28
GTM.10364841,Jalapa,1958,06,344.95
GTM.10364842,Jutiapa,1958,06,376.95
HND.1111420,Atlantida,1958,06,281.73
HND.1111421,Choluteca,1958,06,560.8
HND.1111422,Colon,1958,06,206.83
HND.1111423,Comayagua,1958,06,347.19
HND.1111424,Copan,1958,06,400.96
HND.1111425,Cortes,1958,06,329.54
HND.1111426,Francisco Morazan,1958,06,344.6
HND.1111427,Gracias A Dios,1958,06,287.89
HND.1111428,Intibuca,1958,06,453.92
HND.1111429,Islas De Bahia,1958,06,147.73
HND.1111430,La Paz,1958,06,440.94
HND.1111431,Lempira,1958,06,415.36
HND.1111432,Name Unknown,1958,06,205.13
HND.1111433,Ocotepeque,1958,06,460.15
HND.1111434,Olancho,1958,06,233.21
HND.1111435,Paraiso,1958,06,318.9
HND.1111436,Santa Barbara,1958,06,364.27
HND.1111437,Valle,1958,06,524.78
HND.1111438,Yoro,1958,06,288.21
NIC.1801,Boaco,1958,06,306.03
NIC.18010,Managua,1958,06,367.31
NIC.18011,Masaya,1958,06,409.61
NIC.18012,Matagalpa,1958,06,304.85
NIC.18013,Nueva Segovia,1958,06,272.9
NIC.18014,Región Autónoma del Caribe Norte,1958,06,332.82
NIC.18015,Región Autónoma del Caribe Sur,1958,06,393.35
NIC.18016,Río San Juan,1958,06,425.97
NIC.18017,Rivas,1958,06,499.3
NIC.1802,Carazo,1958,06,444.62
NIC.1803,Chinandega,1958,06,523.72
NIC.1804,Chontales,1958,06,310.12
NIC.1805,Estelí,1958,06,347.65
NIC.1806,Granada,1958,06,398.8
NIC.1807,Jinotega,1958,06,279.9
NIC.1808,León,1958,06,410.39
NIC.1809,Madriz,1958,06,317.07
PAN.1911,Bocas del Toro,1958,06,412.93
PAN.19110,Ngäbe Buglé,1958,06,425.48
PAN.19111,Panamá,1958,06,401.95
PAN.19112,Panamá Oeste,1958,06,384.19
PAN.19113,Veraguas,1958,06,516.02
PAN.1912,Chiriquí,1958,06,527.84
PAN.1913,Coclé,1958,06,381.25
PAN.1914,Colón,1958,06,393.86
PAN.1915,Darién,1958,06,439.34
PAN.1916,Emberá,1958,06,463.91
PAN.1917,Herrera,1958,06,508.17
PAN.1918,Kuna Yala,1958,06,293.85
PAN.1919,Los Santos,1958,06,455.86
SLV.751184,Ahuachapan,1958,06,512.89
SLV.751185,Cabanas,1958,06,415.35
SLV.751186,Chalatenango,1958,06,396.22
SLV.751187,Cuscatlan,1958,06,441.75
SLV.751188,La Libertad,1958,06,458.68
SLV.751189,La Paz,1958,06,471.07
SLV.751190,La Union,1958,06,492.02
SLV.751191,Morazan,1958,06,494.34
SLV.751192,San Miguel,1958,06,557.3
SLV.751193,San Salvador,1958,06,439.24
SLV.751194,San Vicente,1958,06,497.01
SLV.751195,Santa Ana,1958,06,359.12
SLV.751196,Sonsonate,1958,06,543.4
SLV.751197,Usulutan,1958,06,582.87
BLZ.28603,Belize,1958,07,359.43
BLZ.28604,Cayo,1958,07,237.4
BLZ.28605,Corozal,1958,07,326.34
BLZ.28606,Orange Walk,1958,07,271.01
BLZ.28607,Stann Creek,1958,07,418.39
BLZ.28608,Toledo,1958,07,362.1
CRI.61981,Alajuela,1958,07,412.71
CRI.61982,Cartago,1958,07,385.46
CRI.61983,Guanacaste,1958,07,285.72
CRI.61984,Heredia,1958,07,503.54
CRI.61985,Limon,1958,07,476.75
CRI.61986,Puntarenas,1958,07,630.6
CRI.61987,San Jose,1958,07,824.75
GTM.10364821,Guatemala,1958,07,230.77
GTM.10364822,El Progreso,1958,07,217.94
GTM.10364823,Sacatepéquez,1958,07,232.67
GTM.10364824,Chimaltenango,1958,07,284.06
GTM.10364825,Escuintla,1958,07,381.61
GTM.10364826,Santa Rosa,1958,07,309.8
GTM.10364827,Sololá,1958,07,328.02
GTM.10364828,Totonicapán,1958,07,244.68
GTM.10364829,Quetzaltenango,1958,07,508.24
GTM.10364830,Suchitepéquez,1958,07,477.18
GTM.10364831,Retalhuleu,1958,07,385.69
GTM.10364832,San Marcos,1958,07,474.73
GTM.10364833,Huehuetenango,1958,07,239.69
GTM.10364834,Quiché,1958,07,326.6
GTM.10364835,Baja Verapaz,1958,07,288.97
GTM.10364836,Alta Verapaz,1958,07,390.97
GTM.10364837,Petén,1958,07,251.73
GTM.10364838,Izabal,1958,07,441.4
GTM.10364839,Zacapa,1958,07,312.92
GTM.10364840,Chiquimula,1958,07,329.17
GTM.10364841,Jalapa,1958,07,200.89
GTM.10364842,Jutiapa,1958,07,201.21
HND.1111420,Atlantida,1958,07,274.43
HND.1111421,Choluteca,1958,07,253.89
HND.1111422,Colon,1958,07,214.76
HND.1111423,Comayagua,1958,07,274.78
HND.1111424,Copan,1958,07,332.65
HND.1111425,Cortes,1958,07,321.91
HND.1111426,Francisco Morazan,1958,07,216.72
HND.1111427,Gracias A Dios,1958,07,418.74
HND.1111428,Intibuca,1958,07,287.43
HND.1111429,Islas De Bahia,1958,07,220.35
HND.1111430,La Paz,1958,07,262.08
HND.1111431,Lempira,1958,07,315.36
HND.1111432,Name Unknown,1958,07,268.47
HND.1111433,Ocotepeque,1958,07,379.36
HND.1111434,Olancho,1958,07,243.23
HND.1111435,Paraiso,1958,07,202.81
HND.1111436,Santa Barbara,1958,07,304.06
HND.1111437,Valle,1958,07,226.95
HND.1111438,Yoro,1958,07,285.19
NIC.1801,Boaco,1958,07,207.43
NIC.18010,Managua,1958,07,166.07
NIC.18011,Masaya,1958,07,237.66
NIC.18012,Matagalpa,1958,07,205.06
NIC.18013,Nueva Segovia,1958,07,203.68
NIC.18014,Región Autónoma del Caribe Norte,1958,07,392.61
NIC.18015,Región Autónoma del Caribe Sur,1958,07,421.98
NIC.18016,Río San Juan,1958,07,414.09
NIC.18017,Rivas,1958,07,330.87
NIC.1802,Carazo,1958,07,185.88
NIC.1803,Chinandega,1958,07,275.8
NIC.1804,Chontales,1958,07,215.08
NIC.1805,Estelí,1958,07,147.58
NIC.1806,Granada,1958,07,219.17
NIC.1807,Jinotega,1958,07,292.65
NIC.1808,León,1958,07,165.49
NIC.1809,Madriz,1958,07,165.62
PAN.1911,Bocas del Toro,1958,07,423.94
PAN.19110,Ngäbe Buglé,1958,07,516.72
PAN.19111,Panamá,1958,07,417.09
PAN.19112,Panamá Oeste,1958,07,457.72
PAN.19113,Veraguas,1958,07,535.3
PAN.1912,Chiriquí,1958,07,569.56
PAN.1913,Coclé,1958,07,501.14
PAN.1914,Colón,1958,07,465.53
PAN.1915,Darién,1958,07,468.78
PAN.1916,Emberá,1958,07,486.17
PAN.1917,Herrera,1958,07,496.19
PAN.1918,Kuna Yala,1958,07,320.09
PAN.1919,Los Santos,1958,07,644.2
SLV.751184,Ahuachapan,1958,07,291.88
SLV.751185,Cabanas,1958,07,286.86
SLV.751186,Chalatenango,1958,07,290.49
SLV.751187,Cuscatlan,1958,07,266.46
SLV.751188,La Libertad,1958,07,239.06
SLV.751189,La Paz,1958,07,329.74
SLV.751190,La Union,1958,07,226.05
SLV.751191,Morazan,1958,07,342.8
SLV.751192,San Miguel,1958,07,337.91
SLV.751193,San Salvador,1958,07,237.93
SLV.751194,San Vicente,1958,07,363.04
SLV.751195,Santa Ana,1958,07,198.13
SLV.751196,Sonsonate,1958,07,311.17
SLV.751197,Usulutan,1958,07,361.46
BLZ.28603,Belize,1958,08,145.05
BLZ.28604,Cayo,1958,08,123.53
BLZ.28605,Corozal,1958,08,104.92
BLZ.28606,Orange Walk,1958,08,116.84
BLZ.28607,Stann Creek,1958,08,194.28
BLZ.28608,Toledo,1958,08,181.24
CRI.61981,Alajuela,1958,08,302.79
CRI.61982,Cartago,1958,08,257.85
CRI.61983,Guanacaste,1958,08,251.7
CRI.61984,Heredia,1958,08,298.04
CRI.61985,Limon,1958,08,318.94
CRI.61986,Puntarenas,1958,08,517.4
CRI.61987,San Jose,1958,08,639.68
GTM.10364821,Guatemala,1958,08,128.86
GTM.10364822,El Progreso,1958,08,121.91
GTM.10364823,Sacatepéquez,1958,08,153.83
GTM.10364824,Chimaltenango,1958,08,192.67
GTM.10364825,Escuintla,1958,08,243.42
GTM.10364826,Santa Rosa,1958,08,222.69
GTM.10364827,Sololá,1958,08,267.6
GTM.10364828,Totonicapán,1958,08,184.24
GTM.10364829,Quetzaltenango,1958,08,400.02
GTM.10364830,Suchitepéquez,1958,08,348.58
GTM.10364831,Retalhuleu,1958,08,273.19
GTM.10364832,San Marcos,1958,08,350.06
GTM.10364833,Huehuetenango,1958,08,148.71
GTM.10364834,Quiché,1958,08,210.81
GTM.10364835,Baja Verapaz,1958,08,186.27
GTM.10364836,Alta Verapaz,1958,08,215.34
GTM.10364837,Petén,1958,08,125.96
GTM.10364838,Izabal,1958,08,265.77
GTM.10364839,Zacapa,1958,08,197.87
GTM.10364840,Chiquimula,1958,08,205.91
GTM.10364841,Jalapa,1958,08,139.83
GTM.10364842,Jutiapa,1958,08,131.73
HND.1111420,Atlantida,1958,08,180.92
HND.1111421,Choluteca,1958,08,145.92
HND.1111422,Colon,1958,08,153.62
HND.1111423,Comayagua,1958,08,176.4
HND.1111424,Copan,1958,08,216.03
HND.1111425,Cortes,1958,08,203.17
HND.1111426,Francisco Morazan,1958,08,145.02
HND.1111427,Gracias A Dios,1958,08,228.87
HND.1111428,Intibuca,1958,08,175.1
HND.1111429,Islas De Bahia,1958,08,123.87
HND.1111430,La Paz,1958,08,183.79
HND.1111431,Lempira,1958,08,170.77
HND.1111432,Name Unknown,1958,08,63.47
HND.1111433,Ocotepeque,1958,08,222.46
HND.1111434,Olancho,1958,08,142.61
HND.1111435,Paraiso,1958,08,125.12
HND.1111436,Santa Barbara,1958,08,184.49
HND.1111437,Valle,1958,08,198.27
HND.1111438,Yoro,1958,08,197.52
NIC.1801,Boaco,1958,08,139.47
NIC.18010,Managua,1958,08,107.97
NIC.18011,Masaya,1958,08,158.0
NIC.18012,Matagalpa,1958,08,133.01
NIC.18013,Nueva Segovia,1958,08,121.06
NIC.18014,Región Autónoma del Caribe Norte,1958,08,240.7
NIC.18015,Región Autónoma del Caribe Sur,1958,08,291.58
NIC.18016,Río San Juan,1958,08,281.88
NIC.18017,Rivas,1958,08,219.88
NIC.1802,Carazo,1958,08,109.59
NIC.1803,Chinandega,1958,08,155.17
NIC.1804,Chontales,1958,08,154.15
NIC.1805,Estelí,1958,08,88.99
NIC.1806,Granada,1958,08,154.5
NIC.1807,Jinotega,1958,08,180.24
NIC.1808,León,1958,08,92.3
NIC.1809,Madriz,1958,08,91.43
PAN.1911,Bocas del Toro,1958,08,285.51
PAN.19110,Ngäbe Buglé,1958,08,375.95
PAN.19111,Panamá,1958,08,380.36
PAN.19112,Panamá Oeste,1958,08,411.88
PAN.19113,Veraguas,1958,08,461.0
PAN.1912,Chiriquí,1958,08,441.27
PAN.1913,Coclé,1958,08,412.56
PAN.1914,Colón,1958,08,421.5
PAN.1915,Darién,1958,08,405.34
PAN.1916,Emberá,1958,08,449.81
PAN.1917,Herrera,1958,08,475.89
PAN.1918,Kuna Yala,1958,08,289.51
PAN.1919,Los Santos,1958,08,518.16
SLV.751184,Ahuachapan,1958,08,203.41
SLV.751185,Cabanas,1958,08,177.23
SLV.751186,Chalatenango,1958,08,193.67
SLV.751187,Cuscatlan,1958,08,160.78
SLV.751188,La Libertad,1958,08,174.08
SLV.751189,La Paz,1958,08,215.12
SLV.751190,La Union,1958,08,172.75
SLV.751191,Morazan,1958,08,279.22
SLV.751192,San Miguel,1958,08,261.48
SLV.751193,San Salvador,1958,08,163.95
SLV.751194,San Vicente,1958,08,224.08
SLV.751195,Santa Ana,1958,08,120.23
SLV.751196,Sonsonate,1958,08,226.11
SLV.751197,Usulutan,1958,08,257.08
BLZ.28603,Belize,1958,09,216.14
BLZ.28604,Cayo,1958,09,152.22
BLZ.28605,Corozal,1958,09,222.23
BLZ.28606,Orange Walk,1958,09,165.54
BLZ.28607,Stann Creek,1958,09,226.77
BLZ.28608,Toledo,1958,09,187.79
CRI.61981,Alajuela,1958,09,301.07
CRI.61982,Cartago,1958,09,279.04
CRI.61983,Guanacaste,1958,09,293.43
CRI.61984,Heredia,1958,09,286.87
CRI.61985,Limon,1958,09,265.77
CRI.61986,Puntarenas,1958,09,446.32
CRI.61987,San Jose,1958,09,534.08
GTM.10364821,Guatemala,1958,09,214.51
GTM.10364822,El Progreso,1958,09,174.31
GTM.10364823,Sacatepéquez,1958,09,254.6
GTM.10364824,Chimaltenango,1958,09,271.08
GTM.10364825,Escuintla,1958,09,299.57
GTM.10364826,Santa Rosa,1958,09,294.99
GTM.10364827,Sololá,1958,09,336.15
GTM.10364828,Totonicapán,1958,09,264.26
GTM.10364829,Quetzaltenango,1958,09,385.43
GTM.10364830,Suchitepéquez,1958,09,369.65
GTM.10364831,Retalhuleu,1958,09,326.41
GTM.10364832,San Marcos,1958,09,397.52
GTM.10364833,Huehuetenango,1958,09,292.37
GTM.10364834,Quiché,1958,09,277.19
GTM.10364835,Baja Verapaz,1958,09,233.07
GTM.10364836,Alta Verapaz,1958,09,256.03
GTM.10364837,Petén,1958,09,160.53
GTM.10364838,Izabal,1958,09,260.66
GTM.10364839,Zacapa,1958,09,246.4
GTM.10364840,Chiquimula,1958,09,283.99
GTM.10364841,Jalapa,1958,09,186.24
GTM.10364842,Jutiapa,1958,09,207.34
HND.1111420,Atlantida,1958,09,175.28
HND.1111421,Choluteca,1958,09,290.89
HND.1111422,Colon,1958,09,131.82
HND.1111423,Comayagua,1958,09,181.84
HND.1111424,Copan,1958,09,275.02
HND.1111425,Cortes,1958,09,173.55
HND.1111426,Francisco Morazan,1958,09,164.66
HND.1111427,Gracias A Dios,1958,09,193.34
HND.1111428,Intibuca,1958,09,236.85
HND.1111429,Islas De Bahia,1958,09,84.25
HND.1111430,La Paz,1958,09,256.6
HND.1111431,Lempira,1958,09,238.18
HND.1111432,Name Unknown,1958,09,128.96
HND.1111433,Ocotepeque,1958,09,341.47
HND.1111434,Olancho,1958,09,123.62
HND.1111435,Paraiso,1958,09,128.44
HND.1111436,Santa Barbara,1958,09,186.43
HND.1111437,Valle,1958,09,352.61
HND.1111438,Yoro,1958,09,164.2
NIC.1801,Boaco,1958,09,148.95
NIC.18010,Managua,1958,09,172.71
NIC.18011,Masaya,1958,09,226.29
NIC.18012,Matagalpa,1958,09,131.42
NIC.18013,Nueva Segovia,1958,09,114.36
NIC.18014,Región Autónoma del Caribe Norte,1958,09,213.91
NIC.18015,Región Autónoma del Caribe Sur,1958,09,255.34
NIC.18016,Río San Juan,1958,09,258.43
NIC.18017,Rivas,1958,09,266.18
NIC.1802,Carazo,1958,09,202.72
NIC.1803,Chinandega,1958,09,275.14
NIC.1804,Chontales,1958,09,168.18
NIC.1805,Estelí,1958,09,131.21
NIC.1806,Granada,1958,09,211.41
NIC.1807,Jinotega,1958,09,159.21
NIC.1808,León,1958,09,170.1
NIC.1809,Madriz,1958,09,126.34
PAN.1911,Bocas del Toro,1958,09,278.44
PAN.19110,Ngäbe Buglé,1958,09,326.03
PAN.19111,Panamá,1958,09,299.0
PAN.19112,Panamá Oeste,1958,09,301.69
PAN.19113,Veraguas,1958,09,380.82
PAN.1912,Chiriquí,1958,09,372.35
PAN.1913,Coclé,1958,09,341.47
PAN.1914,Colón,1958,09,315.49
PAN.1915,Darién,1958,09,329.45
PAN.1916,Emberá,1958,09,324.27
PAN.1917,Herrera,1958,09,464.72
PAN.1918,Kuna Yala,1958,09,230.73
PAN.1919,Los Santos,1958,09,550.53
SLV.751184,Ahuachapan,1958,09,330.19
SLV.751185,Cabanas,1958,09,169.98
SLV.751186,Chalatenango,1958,09,192.31
SLV.751187,Cuscatlan,1958,09,192.3
SLV.751188,La Libertad,1958,09,216.53
SLV.751189,La Paz,1958,09,223.12
SLV.751190,La Union,1958,09,256.27
SLV.751191,Morazan,1958,09,265.95
SLV.751192,San Miguel,1958,09,262.75
SLV.751193,San Salvador,1958,09,194.56
SLV.751194,San Vicente,1958,09,223.99
SLV.751195,Santa Ana,1958,09,179.55
SLV.751196,Sonsonate,1958,09,300.92
SLV.751197,Usulutan,1958,09,256.39
BLZ.28603,Belize,1958,10,195.29
BLZ.28604,Cayo,1958,10,140.58
BLZ.28605,Corozal,1958,10,162.72
BLZ.28606,Orange Walk,1958,10,132.48
BLZ.28607,Stann Creek,1958,10,221.93
BLZ.28608,Toledo,1958,10,210.96
CRI.61981,Alajuela,1958,10,337.06
CRI.61982,Cartago,1958,10,344.15
CRI.61983,Guanacaste,1958,10,349.02
CRI.61984,Heredia,1958,10,341.43
CRI.61985,Limon,1958,10,309.83
CRI.61986,Puntarenas,1958,10,708.68
CRI.61987,San Jose,1958,10,812.11
GTM.10364821,Guatemala,1958,10,90.31
GTM.10364822,El Progreso,1958,10,103.22
GTM.10364823,Sacatepéquez,1958,10,104.15
GTM.10364824,Chimaltenango,1958,10,137.64
GTM.10364825,Escuintla,1958,10,256.05
GTM.10364826,Santa Rosa,1958,10,186.79
GTM.10364827,Sololá,1958,10,200.79
GTM.10364828,Totonicapán,1958,10,122.95
GTM.10364829,Quetzaltenango,1958,10,320.57
GTM.10364830,Suchitepéquez,1958,10,352.12
GTM.10364831,Retalhuleu,1958,10,275.35
GTM.10364832,San Marcos,1958,10,294.74
GTM.10364833,Huehuetenango,1958,10,110.99
GTM.10364834,Quiché,1958,10,143.88
GTM.10364835,Baja Verapaz,1958,10,139.36
GTM.10364836,Alta Verapaz,1958,10,201.25
GTM.10364837,Petén,1958,10,137.63
GTM.10364838,Izabal,1958,10,274.37
GTM.10364839,Zacapa,1958,10,147.8
GTM.10364840,Chiquimula,1958,10,134.27
GTM.10364841,Jalapa,1958,10,95.95
GTM.10364842,Jutiapa,1958,10,114.58
HND.1111420,Atlantida,1958,10,254.16
HND.1111421,Choluteca,1958,10,158.81
HND.1111422,Colon,1958,10,163.86
HND.1111423,Comayagua,1958,10,168.07
HND.1111424,Copan,1958,10,196.21
HND.1111425,Cortes,1958,10,223.59
HND.1111426,Francisco Morazan,1958,10,156.88
HND.1111427,Gracias A Dios,1958,10,197.49
HND.1111428,Intibuca,1958,10,153.65
HND.1111429,Islas De Bahia,1958,10,276.61
HND.1111430,La Paz,1958,10,171.76
HND.1111431,Lempira,1958,10,161.59
HND.1111432,Name Unknown,1958,10,202.7
HND.1111433,Ocotepeque,1958,10,160.48
HND.1111434,Olancho,1958,10,138.17
HND.1111435,Paraiso,1958,10,130.47
HND.1111436,Santa Barbara,1958,10,186.79
HND.1111437,Valle,1958,10,186.92
HND.1111438,Yoro,1958,10,180.25
NIC.1801,Boaco,1958,10,146.62
NIC.18010,Managua,1958,10,154.23
NIC.18011,Masaya,1958,10,179.14
NIC.18012,Matagalpa,1958,10,147.67
NIC.18013,Nueva Segovia,1958,10,132.86
NIC.18014,Región Autónoma del Caribe Norte,1958,10,217.4
NIC.18015,Región Autónoma del Caribe Sur,1958,10,250.86
NIC.18016,Río San Juan,1958,10,267.41
NIC.18017,Rivas,1958,10,251.88
NIC.1802,Carazo,1958,10,177.21
NIC.1803,Chinandega,1958,10,184.35
NIC.1804,Chontales,1958,10,169.97
NIC.1805,Estelí,1958,10,122.47
NIC.1806,Granada,1958,10,174.64
NIC.1807,Jinotega,1958,10,160.27
NIC.1808,León,1958,10,169.83
NIC.1809,Madriz,1958,10,111.85
PAN.1911,Bocas del Toro,1958,10,331.76
PAN.19110,Ngäbe Buglé,1958,10,414.0
PAN.19111,Panamá,1958,10,328.39
PAN.19112,Panamá Oeste,1958,10,309.01
PAN.19113,Veraguas,1958,10,449.75
PAN.1912,Chiriquí,1958,10,617.77
PAN.1913,Coclé,1958,10,378.93
PAN.1914,Colón,1958,10,332.59
PAN.1915,Darién,1958,10,447.76
PAN.1916,Emberá,1958,10,443.42
PAN.1917,Herrera,1958,10,429.42
PAN.1918,Kuna Yala,1958,10,224.32
PAN.1919,Los Santos,1958,10,438.9
SLV.751184,Ahuachapan,1958,10,168.07
SLV.751185,Cabanas,1958,10,123.37
SLV.751186,Chalatenango,1958,10,134.47
SLV.751187,Cuscatlan,1958,10,106.75
SLV.751188,La Libertad,1958,10,141.89
SLV.751189,La Paz,1958,10,203.51
SLV.751190,La Union,1958,10,152.24
SLV.751191,Morazan,1958,10,197.91
SLV.751192,San Miguel,1958,10,163.26
SLV.751193,San Salvador,1958,10,116.06
SLV.751194,San Vicente,1958,10,169.28
SLV.751195,Santa Ana,1958,10,111.93
SLV.751196,Sonsonate,1958,10,197.3
SLV.751197,Usulutan,1958,10,197.19
BLZ.28603,Belize,1958,11,153.53
BLZ.28604,Cayo,1958,11,102.5
BLZ.28605,Corozal,1958,11,121.51
BLZ.28606,Orange Walk,1958,11,100.0
BLZ.28607,Stann Creek,1958,11,145.44
BLZ.28608,Toledo,1958,11,130.97
CRI.61981,Alajuela,1958,11,198.68
CRI.61982,Cartago,1958,11,110.62
CRI.61983,Guanacaste,1958,11,88.87
CRI.61984,Heredia,1958,11,205.42
CRI.61985,Limon,1958,11,185.08
CRI.61986,Puntarenas,1958,11,377.44
CRI.61987,San Jose,1958,11,427.3
GTM.10364821,Guatemala,1958,11,21.85
GTM.10364822,El Progreso,1958,11,32.56
GTM.10364823,Sacatepéquez,1958,11,21.7
GTM.10364824,Chimaltenango,1958,11,43.49
GTM.10364825,Escuintla,1958,11,71.05
GTM.10364826,Santa Rosa,1958,11,54.14
GTM.10364827,Sololá,1958,11,52.18
GTM.10364828,Totonicapán,1958,11,37.09
GTM.10364829,Quetzaltenango,1958,11,120.17
GTM.10364830,Suchitepéquez,1958,11,113.87
GTM.10364831,Retalhuleu,1958,11,84.74
GTM.10364832,San Marcos,1958,11,110.5
GTM.10364833,Huehuetenango,1958,11,55.41
GTM.10364834,Quiché,1958,11,100.7
GTM.10364835,Baja Verapaz,1958,11,80.48
GTM.10364836,Alta Verapaz,1958,11,170.47
GTM.10364837,Petén,1958,11,93.09
GTM.10364838,Izabal,1958,11,193.1
GTM.10364839,Zacapa,1958,11,94.72
GTM.10364840,Chiquimula,1958,11,54.53
GTM.10364841,Jalapa,1958,11,25.32
GTM.10364842,Jutiapa,1958,11,32.21
HND.1111420,Atlantida,1958,11,125.9
HND.1111421,Choluteca,1958,11,23.75
HND.1111422,Colon,1958,11,67.88
HND.1111423,Comayagua,1958,11,65.29
HND.1111424,Copan,1958,11,135.28
HND.1111425,Cortes,1958,11,142.08
HND.1111426,Francisco Morazan,1958,11,23.84
HND.1111427,Gracias A Dios,1958,11,124.53
HND.1111428,Intibuca,1958,11,38.1
HND.1111429,Islas De Bahia,1958,11,115.34
HND.1111430,La Paz,1958,11,24.81
HND.1111431,Lempira,1958,11,44.49
HND.1111432,Name Unknown,1958,11,77.31
HND.1111433,Ocotepeque,1958,11,51.37
HND.1111434,Olancho,1958,11,37.84
HND.1111435,Paraiso,1958,11,22.68
HND.1111436,Santa Barbara,1958,11,124.71
HND.1111437,Valle,1958,11,21.17
HND.1111438,Yoro,1958,11,83.72
NIC.1801,Boaco,1958,11,61.1
NIC.18010,Managua,1958,11,21.64
NIC.18011,Masaya,1958,11,34.78
NIC.18012,Matagalpa,1958,11,51.96
NIC.18013,Nueva Segovia,1958,11,33.25
NIC.18014,Región Autónoma del Caribe Norte,1958,11,127.74
NIC.18015,Región Autónoma del Caribe Sur,1958,11,179.41
NIC.18016,Río San Juan,1958,11,166.52
NIC.18017,Rivas,1958,11,72.88
NIC.1802,Carazo,1958,11,20.73
NIC.1803,Chinandega,1958,11,27.19
NIC.1804,Chontales,1958,11,72.7
NIC.1805,Estelí,1958,11,13.64
NIC.1806,Granada,1958,11,34.35
NIC.1807,Jinotega,1958,11,66.28
NIC.1808,León,1958,11,15.89
NIC.1809,Madriz,1958,11,15.56
PAN.1911,Bocas del Toro,1958,11,156.0
PAN.19110,Ngäbe Buglé,1958,11,236.85
PAN.19111,Panamá,1958,11,212.01
PAN.19112,Panamá Oeste,1958,11,205.99
PAN.19113,Veraguas,1958,11,303.36
PAN.1912,Chiriquí,1958,11,277.53
PAN.1913,Coclé,1958,11,201.37
PAN.1914,Colón,1958,11,249.8
PAN.1915,Darién,1958,11,273.25
PAN.1916,Emberá,1958,11,277.26
PAN.1917,Herrera,1958,11,281.13
PAN.1918,Kuna Yala,1958,11,178.7
PAN.1919,Los Santos,1958,11,324.9
SLV.751184,Ahuachapan,1958,11,61.16
SLV.751185,Cabanas,1958,11,28.99
SLV.751186,Chalatenango,1958,11,33.27
SLV.751187,Cuscatlan,1958,11,34.56
SLV.751188,La Libertad,1958,11,46.77
SLV.751189,La Paz,1958,11,45.36
SLV.751190,La Union,1958,11,16.32
SLV.751191,Morazan,1958,11,32.05
SLV.751192,San Miguel,1958,11,34.26
SLV.751193,San Salvador,1958,11,42.6
SLV.751194,San Vicente,1958,11,46.76
SLV.751195,Santa Ana,1958,11,31.21
SLV.751196,Sonsonate,1958,11,63.3
SLV.751197,Usulutan,1958,11,41.42
BLZ.28603,Belize,1958,12,120.95
