code,name,year,month,temp_max,temp_min
GTM.10364841,Jalapa,1951,06,25.26,16.87
GTM.10364842,Jutiapa,1951,06,27.41,19.33
HND.1111420,Atlantida,1951,06,28.3,22.56
HND.1111421,Choluteca,1951,06,30.6,22.61
HND.1111422,Colon,1951,06,29.37,22.17
HND.1111423,Comayagua,1951,06,27.16,18.54
HND.1111424,Copan,1951,06,26.59,18.65
HND.1111425,Cortes,1951,06,29.23,22.09
HND.1111426,Francisco Morazan,1951,06,27.47,18.63
HND.1111427,Gracias A Dios,1951,06,29.05,23.46
HND.1111428,Intibuca,1951,06,25.85,17.39
HND.1111429,Islas De Bahia,1951,06,27.71,26.49
HND.1111430,La Paz,1951,06,26.9,18.25
HND.1111431,Lempira,1951,06,26.18,17.83
HND.1111432,Name Unknown,1951,06,27.98,26.2
HND.1111433,Ocotepeque,1951,06,25.1,17.17
HND.1111434,Olancho,1951,06,28.09,19.94
HND.1111435,Paraiso,1951,06,27.69,19.44
HND.1111436,Santa Barbara,1951,06,28.22,19.98
HND.1111437,Valle,1951,06,31.09,23.79
HND.1111438,Yoro,1951,06,28.66,19.87
NIC.1801,Boaco,1951,06,28.96,21.99
NIC.18010,Managua,1951,06,31.18,23.94
NIC.18011,Masaya,1951,06,29.72,23.24
NIC.18012,Matagalpa,1951,06,28.13,21.01
NIC.18013,Nueva Segovia,1951,06,27.36,19.74
NIC.18014,Región Autónoma del Caribe Norte,1951,06,29.01,23.01
NIC.18015,Región Autónoma del Caribe Sur,1951,06,28.94,23.2
NIC.18016,Río San Juan,1951,06,29.0,23.27
NIC.18017,Rivas,1951,06,28.32,25.09
NIC.1802,Carazo,1951,06,30.45,24.04
NIC.1803,Chinandega,1951,06,31.62,24.19
NIC.1804,Chontales,1951,06,29.09,22.73
NIC.1805,Estelí,1951,06,27.68,19.95
NIC.1806,Granada,1951,06,29.61,23.97
NIC.1807,Jinotega,1951,06,27.38,20.5
NIC.1808,León,1951,06,31.33,23.71
NIC.1809,Madriz,1951,06,27.62,19.76
PAN.1911,Bocas del Toro,1951,06,25.25,20.1
PAN.19110,Ngäbe Buglé,1951,06,26.66,21.41
PAN.19111,Panamá,1951,06,28.83,24.18
PAN.19112,Panamá Oeste,1951,06,28.92,23.92
PAN.19113,Veraguas,1951,06,28.3,23.35
PAN.1912,Chiriquí,1951,06,27.33,21.69
PAN.1913,Coclé,1951,06,28.74,23.34
PAN.1914,Colón,1951,06,28.22,24.0
PAN.1915,Darién,1951,06,28.3,23.18
PAN.1916,Emberá,1951,06,28.22,22.83
PAN.1917,Herrera,1951,06,29.54,23.23
PAN.1918,Kuna Yala,1951,06,28.38,24.37
PAN.1919,Los Santos,1951,06,28.85,23.51
SLV.751184,Ahuachapan,1951,06,27.9,21.78
SLV.751185,Cabanas,1951,06,29.81,21.39
SLV.751186,Chalatenango,1951,06,28.67,20.47
SLV.751187,Cuscatlan,1951,06,29.85,21.54
SLV.751188,La Libertad,1951,06,28.92,22.2
SLV.751189,La Paz,1951,06,28.67,23.74
SLV.751190,La Union,1951,06,30.8,23.52
SLV.751191,Morazan,1951,06,29.31,20.85
SLV.751192,San Miguel,1951,06,30.78,22.86
SLV.751193,San Salvador,1951,06,29.64,21.99
SLV.751194,San Vicente,1951,06,29.99,22.28
SLV.751195,Santa Ana,1951,06,28.63,20.26
SLV.751196,Sonsonate,1951,06,28.2,22.23
SLV.751197,Usulutan,1951,06,30.54,23.9
BLZ.28603,Belize,1951,07,28.8,24.58
BLZ.28604,Cayo,1951,07,28.07,22.17
BLZ.28605,Corozal,1951,07,29.24,24.42
BLZ.28606,Orange Walk,1951,07,29.56,23.47
BLZ.28607,Stann Creek,1951,07,27.62,23.43
BLZ.28608,Toledo,1951,07,28.23,22.86
CRI.61981,Alajuela,1951,07,26.98,21.27
CRI.61982,Cartago,1951,07,22.13,15.56
CRI.61983,Guanacaste,1951,07,29.12,23.02
CRI.61984,Heredia,1951,07,26.73,20.74
CRI.61985,Limon,1951,07,26.03,20.11
CRI.61986,Puntarenas,1951,07,26.49,21.35
CRI.61987,San Jose,1951,07,23.82,18.08
GTM.10364821,Guatemala,1951,07,24.47,15.51
GTM.10364822,El Progreso,1951,07,24.8,16.52
GTM.10364823,Sacatepéquez,1951,07,23.53,14.86
GTM.10364824,Chimaltenango,1951,07,22.33,14.57
GTM.10364825,Escuintla,1951,07,28.21,22.02
GTM.10364826,Santa Rosa,1951,07,27.21,19.6
GTM.10364827,Sololá,1951,07,21.31,14.8
GTM.10364828,Totonicapán,1951,07,19.18,11.5
GTM.10364829,Quetzaltenango,1951,07,23.58,16.43
GTM.10364830,Suchitepéquez,1951,07,28.39,21.79
GTM.10364831,Retalhuleu,1951,07,29.69,23.27
GTM.10364832,San Marcos,1951,07,23.08,14.78
GTM.10364833,Huehuetenango,1951,07,21.89,13.24
GTM.10364834,Quiché,1951,07,23.06,15.64
GTM.10364835,Baja Verapaz,1951,07,24.02,15.99
GTM.10364836,Alta Verapaz,1951,07,26.54,19.76
GTM.10364837,Petén,1951,07,30.03,22.61
GTM.10364838,Izabal,1951,07,27.96,22.27
GTM.10364839,Zacapa,1951,07,26.27,19.5
GTM.10364840,Chiquimula,1951,07,25.35,18.35
GTM.10364841,Jalapa,1951,07,24.65,16.52
GTM.10364842,Jutiapa,1951,07,27.36,19.05
HND.1111420,Atlantida,1951,07,27.65,22.19
HND.1111421,Choluteca,1951,07,30.74,22.78
HND.1111422,Colon,1951,07,28.3,21.95
HND.1111423,Comayagua,1951,07,26.16,18.48
HND.1111424,Copan,1951,07,25.5,18.68
HND.1111425,Cortes,1951,07,28.38,21.82
HND.1111426,Francisco Morazan,1951,07,26.58,18.57
HND.1111427,Gracias A Dios,1951,07,28.52,23.32
HND.1111428,Intibuca,1951,07,25.63,17.6
HND.1111429,Islas De Bahia,1951,07,27.27,25.76
HND.1111430,La Paz,1951,07,26.85,18.39
HND.1111431,Lempira,1951,07,26.04,18.1
HND.1111432,Name Unknown,1951,07,27.86,25.89
HND.1111433,Ocotepeque,1951,07,24.68,17.23
HND.1111434,Olancho,1951,07,26.93,19.87
HND.1111435,Paraiso,1951,07,26.77,19.49
HND.1111436,Santa Barbara,1951,07,27.18,20.05
HND.1111437,Valle,1951,07,31.48,23.75
HND.1111438,Yoro,1951,07,27.51,19.47
NIC.1801,Boaco,1951,07,28.11,22.04
NIC.18010,Managua,1951,07,31.0,24.11
NIC.18011,Masaya,1951,07,29.32,23.26
NIC.18012,Matagalpa,1951,07,27.43,21.21
NIC.18013,Nueva Segovia,1951,07,26.39,19.84
NIC.18014,Región Autónoma del Caribe Norte,1951,07,28.47,22.9
NIC.18015,Región Autónoma del Caribe Sur,1951,07,28.29,23.09
NIC.18016,Río San Juan,1951,07,28.42,23.25
NIC.18017,Rivas,1951,07,28.06,24.99
NIC.1802,Carazo,1951,07,30.13,24.09
NIC.1803,Chinandega,1951,07,31.78,24.31
NIC.1804,Chontales,1951,07,28.24,22.72
NIC.1805,Estelí,1951,07,27.19,20.15
NIC.1806,Granada,1951,07,29.2,23.97
NIC.1807,Jinotega,1951,07,26.69,20.49
NIC.1808,León,1951,07,31.26,23.82
NIC.1809,Madriz,1951,07,26.94,19.9
PAN.1911,Bocas del Toro,1951,07,25.09,19.82
PAN.19110,Ngäbe Buglé,1951,07,26.55,21.16
PAN.19111,Panamá,1951,07,28.95,24.09
PAN.19112,Panamá Oeste,1951,07,29.0,23.81
PAN.19113,Veraguas,1951,07,28.5,23.14
PAN.1912,Chiriquí,1951,07,27.42,21.47
PAN.1913,Coclé,1951,07,28.72,23.18
PAN.1914,Colón,1951,07,28.26,23.92
PAN.1915,Darién,1951,07,28.83,22.99
PAN.1916,Emberá,1951,07,28.77,22.64
PAN.1917,Herrera,1951,07,29.61,22.95
PAN.1918,Kuna Yala,1951,07,28.6,24.38
PAN.1919,Los Santos,1951,07,28.89,23.35
SLV.751184,Ahuachapan,1951,07,28.31,21.64
SLV.751185,Cabanas,1951,07,30.15,21.42
SLV.751186,Chalatenango,1951,07,28.61,20.47
SLV.751187,Cuscatlan,1951,07,29.74,21.22
SLV.751188,La Libertad,1951,07,29.06,21.97
SLV.751189,La Paz,1951,07,29.17,23.63
SLV.751190,La Union,1951,07,30.96,23.37
SLV.751191,Morazan,1951,07,29.62,20.78
SLV.751192,San Miguel,1951,07,30.83,22.62
SLV.751193,San Salvador,1951,07,29.55,21.63
SLV.751194,San Vicente,1951,07,30.37,22.16
SLV.751195,Santa Ana,1951,07,28.35,20.07
SLV.751196,Sonsonate,1951,07,28.62,22.14
SLV.751197,Usulutan,1951,07,30.75,23.71
BLZ.28603,Belize,1951,08,29.66,24.98
BLZ.28604,Cayo,1951,08,29.09,22.35
BLZ.28605,Corozal,1951,08,30.1,24.79
BLZ.28606,Orange Walk,1951,08,30.51,23.76
BLZ.28607,Stann Creek,1951,08,28.45,23.87
BLZ.28608,Toledo,1951,08,29.08,23.17
CRI.61981,Alajuela,1951,08,27.47,21.37
CRI.61982,Cartago,1951,08,22.56,15.87
CRI.61983,Guanacaste,1951,08,29.45,23.23
CRI.61984,Heredia,1951,08,27.39,20.9
CRI.61985,Limon,1951,08,26.48,20.4
CRI.61986,Puntarenas,1951,08,26.55,21.62
CRI.61987,San Jose,1951,08,23.97,18.29
GTM.10364821,Guatemala,1951,08,25.76,15.65
GTM.10364822,El Progreso,1951,08,25.86,16.68
GTM.10364823,Sacatepéquez,1951,08,24.22,14.99
GTM.10364824,Chimaltenango,1951,08,23.06,14.59
GTM.10364825,Escuintla,1951,08,28.39,22.23
GTM.10364826,Santa Rosa,1951,08,27.29,19.76
GTM.10364827,Sololá,1951,08,21.7,14.82
GTM.10364828,Totonicapán,1951,08,19.92,11.31
GTM.10364829,Quetzaltenango,1951,08,23.94,16.48
GTM.10364830,Suchitepéquez,1951,08,28.62,21.93
GTM.10364831,Retalhuleu,1951,08,29.92,23.47
GTM.10364832,San Marcos,1951,08,23.5,14.89
GTM.10364833,Huehuetenango,1951,08,22.7,13.06
GTM.10364834,Quiché,1951,08,23.92,15.42
GTM.10364835,Baja Verapaz,1951,08,25.08,16.01
GTM.10364836,Alta Verapaz,1951,08,27.45,19.82
GTM.10364837,Petén,1951,08,31.02,22.83
GTM.10364838,Izabal,1951,08,28.76,22.6
GTM.10364839,Zacapa,1951,08,27.19,19.7
GTM.10364840,Chiquimula,1951,08,26.33,18.69
GTM.10364841,Jalapa,1951,08,25.58,16.72
GTM.10364842,Jutiapa,1951,08,28.16,19.41
HND.1111420,Atlantida,1951,08,28.31,22.62
HND.1111421,Choluteca,1951,08,31.43,22.88
HND.1111422,Colon,1951,08,29.01,22.12
HND.1111423,Comayagua,1951,08,26.87,18.66
HND.1111424,Copan,1951,08,26.28,18.86
HND.1111425,Cortes,1951,08,28.93,22.19
HND.1111426,Francisco Morazan,1951,08,27.84,18.6
HND.1111427,Gracias A Dios,1951,08,29.44,23.7
HND.1111428,Intibuca,1951,08,26.19,17.83
HND.1111429,Islas De Bahia,1951,08,28.25,26.68
HND.1111430,La Paz,1951,08,27.56,18.71
HND.1111431,Lempira,1951,08,26.62,18.32
HND.1111432,Name Unknown,1951,08,28.48,26.78
HND.1111433,Ocotepeque,1951,08,25.26,17.47
HND.1111434,Olancho,1951,08,28.21,19.83
HND.1111435,Paraiso,1951,08,28.34,19.42
HND.1111436,Santa Barbara,1951,08,27.7,20.28
HND.1111437,Valle,1951,08,31.69,24.08
HND.1111438,Yoro,1951,08,28.23,19.75
NIC.1801,Boaco,1951,08,29.0,22.13
NIC.18010,Managua,1951,08,31.73,24.21
NIC.18011,Masaya,1951,08,29.87,23.36
NIC.18012,Matagalpa,1951,08,28.45,21.12
NIC.18013,Nueva Segovia,1951,08,27.95,19.89
NIC.18014,Región Autónoma del Caribe Norte,1951,08,29.5,23.17
NIC.18015,Región Autónoma del Caribe Sur,1951,08,29.11,23.2
NIC.18016,Río San Juan,1951,08,28.94,23.25
NIC.18017,Rivas,1951,08,28.27,25.13
NIC.1802,Carazo,1951,08,30.79,24.3
NIC.1803,Chinandega,1951,08,32.25,24.44
NIC.1804,Chontales,1951,08,28.99,22.79
NIC.1805,Estelí,1951,08,28.5,20.15
NIC.1806,Granada,1951,08,29.7,24.09
NIC.1807,Jinotega,1951,08,27.92,20.71
NIC.1808,León,1951,08,31.85,23.84
NIC.1809,Madriz,1951,08,28.64,19.95
PAN.1911,Bocas del Toro,1951,08,25.31,20.07
PAN.19110,Ngäbe Buglé,1951,08,26.65,21.34
PAN.19111,Panamá,1951,08,28.7,24.22
PAN.19112,Panamá Oeste,1951,08,28.94,24.01
PAN.19113,Veraguas,1951,08,28.48,23.33
PAN.1912,Chiriquí,1951,08,27.42,21.68
PAN.1913,Coclé,1951,08,28.81,23.37
PAN.1914,Colón,1951,08,28.13,24.01
PAN.1915,Darién,1951,08,28.62,23.14
PAN.1916,Emberá,1951,08,28.68,22.79
PAN.1917,Herrera,1951,08,29.74,23.22
PAN.1918,Kuna Yala,1951,08,28.56,24.46
PAN.1919,Los Santos,1951,08,28.95,23.45
SLV.751184,Ahuachapan,1951,08,28.49,21.96
SLV.751185,Cabanas,1951,08,31.09,21.96
SLV.751186,Chalatenango,1951,08,29.44,20.89
SLV.751187,Cuscatlan,1951,08,30.53,21.73
SLV.751188,La Libertad,1951,08,29.46,22.37
SLV.751189,La Paz,1951,08,29.06,23.93
SLV.751190,La Union,1951,08,31.39,23.78
SLV.751191,Morazan,1951,08,30.08,21.22
SLV.751192,San Miguel,1951,08,31.17,22.99
SLV.751193,San Salvador,1951,08,30.2,22.11
SLV.751194,San Vicente,1951,08,30.71,22.59
SLV.751195,Santa Ana,1951,08,29.39,20.53
SLV.751196,Sonsonate,1951,08,28.69,22.47
SLV.751197,Usulutan,1951,08,30.64,23.98
BLZ.28603,Belize,1951,09,29.51,24.77
BLZ.28604,Cayo,1951,09,28.85,22.29
BLZ.28605,Corozal,1951,09,29.8,24.61
BLZ.28606,Orange Walk,1951,09,30.2,23.61
BLZ.28607,Stann Creek,1951,09,28.43,23.71
BLZ.28608,Toledo,1951,09,29.16,23.13
CRI.61981,Alajuela,1951,09,28.04,21.14
CRI.61982,Cartago,1951,09,22.94,15.87
CRI.61983,Guanacaste,1951,09,29.14,22.88
CRI.61984,Heredia,1951,09,27.92,20.75
CRI.61985,Limon,1951,09,26.8,20.48
CRI.61986,Puntarenas,1951,09,26.55,21.47
CRI.61987,San Jose,1951,09,24.19,18.1
GTM.10364821,Guatemala,1951,09,24.84,15.52
GTM.10364822,El Progreso,1951,09,25.54,16.47
GTM.10364823,Sacatepéquez,1951,09,23.37,14.93
GTM.10364824,Chimaltenango,1951,09,22.51,14.67
GTM.10364825,Escuintla,1951,09,27.51,21.96
GTM.10364826,Santa Rosa,1951,09,26.4,19.43
GTM.10364827,Sololá,1951,09,21.08,14.85
GTM.10364828,Totonicapán,1951,09,19.64,11.82
GTM.10364829,Quetzaltenango,1951,09,23.14,16.58
GTM.10364830,Suchitepéquez,1951,09,27.79,21.6
GTM.10364831,Retalhuleu,1951,09,28.86,22.93
GTM.10364832,San Marcos,1951,09,22.53,15.39
GTM.10364833,Huehuetenango,1951,09,21.97,13.64
GTM.10364834,Quiché,1951,09,23.87,15.81
GTM.10364835,Baja Verapaz,1951,09,24.94,15.77
GTM.10364836,Alta Verapaz,1951,09,27.53,19.89
GTM.10364837,Petén,1951,09,30.21,22.68
GTM.10364838,Izabal,1951,09,29.18,22.58
GTM.10364839,Zacapa,1951,09,27.47,19.59
GTM.10364840,Chiquimula,1951,09,26.3,18.36
GTM.10364841,Jalapa,1951,09,25.22,16.47
GTM.10364842,Jutiapa,1951,09,26.89,18.77
HND.1111420,Atlantida,1951,09,28.44,22.55
HND.1111421,Choluteca,1951,09,29.83,22.03
HND.1111422,Colon,1951,09,29.38,22.05
HND.1111423,Comayagua,1951,09,26.94,18.37
HND.1111424,Copan,1951,09,26.68,18.56
HND.1111425,Cortes,1951,09,29.16,22.05
HND.1111426,Francisco Morazan,1951,09,27.54,18.55
HND.1111427,Gracias A Dios,1951,09,29.7,23.38
HND.1111428,Intibuca,1951,09,25.73,17.29
HND.1111429,Islas De Bahia,1951,09,28.16,26.67
HND.1111430,La Paz,1951,09,26.61,18.07
HND.1111431,Lempira,1951,09,26.06,17.66
HND.1111432,Name Unknown,1951,09,28.09,26.51
HND.1111433,Ocotepeque,1951,09,25.16,17.06
HND.1111434,Olancho,1951,09,28.71,19.9
HND.1111435,Paraiso,1951,09,28.27,19.44
HND.1111436,Santa Barbara,1951,09,28.17,19.97
HND.1111437,Valle,1951,09,29.7,23.09
HND.1111438,Yoro,1951,09,28.61,19.81
NIC.1801,Boaco,1951,09,29.28,21.75
NIC.18010,Managua,1951,09,30.58,23.34
NIC.18011,Masaya,1951,09,29.46,22.84
NIC.18012,Matagalpa,1951,09,28.75,20.68
NIC.18013,Nueva Segovia,1951,09,28.36,19.79
NIC.18014,Región Autónoma del Caribe Norte,1951,09,29.76,22.88
NIC.18015,Región Autónoma del Caribe Sur,1951,09,29.85,23.08
NIC.18016,Río San Juan,1951,09,29.74,23.14
NIC.18017,Rivas,1951,09,28.22,24.85
NIC.1802,Carazo,1951,09,29.71,23.43
NIC.1803,Chinandega,1951,09,30.54,23.34
NIC.1804,Chontales,1951,09,29.45,22.62
NIC.1805,Estelí,1951,09,27.93,19.68
NIC.1806,Granada,1951,09,29.38,23.56
NIC.1807,Jinotega,1951,09,28.37,20.51
NIC.1808,León,1951,09,30.37,22.94
NIC.1809,Madriz,1951,09,28.29,19.68
PAN.1911,Bocas del Toro,1951,09,25.58,20.14
PAN.19110,Ngäbe Buglé,1951,09,26.75,21.3
PAN.19111,Panamá,1951,09,28.59,24.05
PAN.19112,Panamá Oeste,1951,09,28.91,23.62
PAN.19113,Veraguas,1951,09,28.02,23.1
PAN.1912,Chiriquí,1951,09,27.15,21.44
PAN.1913,Coclé,1951,09,28.67,22.8
PAN.1914,Colón,1951,09,28.53,23.84
PAN.1915,Darién,1951,09,28.3,23.0
PAN.1916,Emberá,1951,09,28.29,22.57
PAN.1917,Herrera,1951,09,29.17,23.0
PAN.1918,Kuna Yala,1951,09,28.54,24.39
PAN.1919,Los Santos,1951,09,28.55,23.35
SLV.751184,Ahuachapan,1951,09,27.19,21.17
SLV.751185,Cabanas,1951,09,29.04,20.9
SLV.751186,Chalatenango,1951,09,27.91,19.95
SLV.751187,Cuscatlan,1951,09,28.7,20.92
SLV.751188,La Libertad,1951,09,27.89,21.62
SLV.751189,La Paz,1951,09,27.93,23.11
SLV.751190,La Union,1951,09,29.38,22.73
SLV.751191,Morazan,1951,09,28.58,20.43
SLV.751192,San Miguel,1951,09,29.68,22.15
SLV.751193,San Salvador,1951,09,28.45,21.37
SLV.751194,San Vicente,1951,09,29.15,21.77
SLV.751195,Santa Ana,1951,09,27.84,19.69
SLV.751196,Sonsonate,1951,09,27.42,21.76
SLV.751197,Usulutan,1951,09,29.46,23.18
BLZ.28603,Belize,1951,10,28.81,23.54
BLZ.28604,Cayo,1951,10,27.6,20.84
BLZ.28605,Corozal,1951,10,29.32,23.32
BLZ.28606,Orange Walk,1951,10,29.57,22.33
BLZ.28607,Stann Creek,1951,10,27.61,22.7
BLZ.28608,Toledo,1951,10,28.01,21.86
CRI.61981,Alajuela,1951,10,26.8,20.7
CRI.61982,Cartago,1951,10,21.95,15.31
CRI.61983,Guanacaste,1951,10,28.48,22.48
CRI.61984,Heredia,1951,10,26.66,20.26
CRI.61985,Limon,1951,10,25.77,19.91
CRI.61986,Puntarenas,1951,10,25.87,21.02
CRI.61987,San Jose,1951,10,23.48,17.67
GTM.10364821,Guatemala,1951,10,23.91,14.67
GTM.10364822,El Progreso,1951,10,24.1,15.29
GTM.10364823,Sacatepéquez,1951,10,23.09,14.31
GTM.10364824,Chimaltenango,1951,10,21.88,13.98
GTM.10364825,Escuintla,1951,10,27.59,21.65
GTM.10364826,Santa Rosa,1951,10,26.66,18.97
GTM.10364827,Sololá,1951,10,20.84,14.39
GTM.10364828,Totonicapán,1951,10,18.93,10.94
GTM.10364829,Quetzaltenango,1951,10,23.02,16.12
GTM.10364830,Suchitepéquez,1951,10,27.75,21.46
GTM.10364831,Retalhuleu,1951,10,28.97,22.96
GTM.10364832,San Marcos,1951,10,22.37,14.45
GTM.10364833,Huehuetenango,1951,10,21.12,12.32
GTM.10364834,Quiché,1951,10,22.3,14.65
GTM.10364835,Baja Verapaz,1951,10,23.19,14.9
GTM.10364836,Alta Verapaz,1951,10,25.6,18.48
GTM.10364837,Petén,1951,10,28.64,21.18
GTM.10364838,Izabal,1951,10,27.49,21.42
GTM.10364839,Zacapa,1951,10,25.6,18.28
GTM.10364840,Chiquimula,1951,10,24.78,17.32
GTM.10364841,Jalapa,1951,10,24.23,15.49
GTM.10364842,Jutiapa,1951,10,26.97,18.23
HND.1111420,Atlantida,1951,10,26.62,21.44
HND.1111421,Choluteca,1951,10,30.05,21.88
HND.1111422,Colon,1951,10,27.55,21.22
HND.1111423,Comayagua,1951,10,24.82,17.54
HND.1111424,Copan,1951,10,24.52,17.55
HND.1111425,Cortes,1951,10,27.12,20.88
HND.1111426,Francisco Morazan,1951,10,26.13,17.73
HND.1111427,Gracias A Dios,1951,10,28.77,23.02
HND.1111428,Intibuca,1951,10,24.61,16.9
HND.1111429,Islas De Bahia,1951,10,27.24,25.66
HND.1111430,La Paz,1951,10,25.8,17.77
HND.1111431,Lempira,1951,10,25.23,17.3
HND.1111432,Name Unknown,1951,10,27.92,26.03
HND.1111433,Ocotepeque,1951,10,23.88,16.31
HND.1111434,Olancho,1951,10,27.41,18.89
HND.1111435,Paraiso,1951,10,27.27,18.44
HND.1111436,Santa Barbara,1951,10,25.84,18.86
HND.1111437,Valle,1951,10,30.09,23.09
HND.1111438,Yoro,1951,10,26.22,18.68
NIC.1801,Boaco,1951,10,28.6,21.4
NIC.18010,Managua,1951,10,30.48,23.3
NIC.18011,Masaya,1951,10,29.19,22.74
NIC.18012,Matagalpa,1951,10,28.07,20.26
NIC.18013,Nueva Segovia,1951,10,27.33,18.85
NIC.18014,Región Autónoma del Caribe Norte,1951,10,29.06,22.43
NIC.18015,Región Autónoma del Caribe Sur,1951,10,28.88,22.65
NIC.18016,Río San Juan,1951,10,28.54,22.73
NIC.18017,Rivas,1951,10,27.73,24.76
NIC.1802,Carazo,1951,10,29.57,23.44
NIC.1803,Chinandega,1951,10,30.66,23.46
NIC.1804,Chontales,1951,10,28.51,22.19
NIC.1805,Estelí,1951,10,27.3,19.26
NIC.1806,Granada,1951,10,28.98,23.5
NIC.1807,Jinotega,1951,10,27.59,19.78
NIC.1808,León,1951,10,30.29,22.88
NIC.1809,Madriz,1951,10,27.39,18.99
PAN.1911,Bocas del Toro,1951,10,24.61,19.51
PAN.19110,Ngäbe Buglé,1951,10,26.0,20.83
PAN.19111,Panamá,1951,10,28.08,23.76
PAN.19112,Panamá Oeste,1951,10,28.42,23.47
PAN.19113,Veraguas,1951,10,27.64,22.77
PAN.1912,Chiriquí,1951,10,26.5,21.07
PAN.1913,Coclé,1951,10,28.21,22.65
PAN.1914,Colón,1951,10,27.75,23.61
PAN.1915,Darién,1951,10,27.78,22.59
PAN.1916,Emberá,1951,10,27.72,22.15
PAN.1917,Herrera,1951,10,29.07,22.65
PAN.1918,Kuna Yala,1951,10,27.91,24.06
PAN.1919,Los Santos,1951,10,28.54,23.01
SLV.751184,Ahuachapan,1951,10,27.78,20.98
SLV.751185,Cabanas,1951,10,29.61,20.78
SLV.751186,Chalatenango,1951,10,28.18,19.63
SLV.751187,Cuscatlan,1951,10,29.29,20.42
SLV.751188,La Libertad,1951,10,28.59,21.29
SLV.751189,La Paz,1951,10,28.41,23.06
SLV.751190,La Union,1951,10,29.57,22.64
SLV.751191,Morazan,1951,10,28.66,20.24
SLV.751192,San Miguel,1951,10,29.77,21.96
SLV.751193,San Salvador,1951,10,29.1,20.86
SLV.751194,San Vicente,1951,10,29.63,21.56
SLV.751195,Santa Ana,1951,10,28.04,19.26
SLV.751196,Sonsonate,1951,10,28.11,21.51
SLV.751197,Usulutan,1951,10,29.7,23.1
BLZ.28603,Belize,1951,11,27.28,22.54
BLZ.28604,Cayo,1951,11,26.31,19.84
BLZ.28605,Corozal,1951,11,27.72,22.24
BLZ.28606,Orange Walk,1951,11,28.07,21.11
BLZ.28607,Stann Creek,1951,11,26.27,21.87
BLZ.28608,Toledo,1951,11,26.72,21.07
CRI.61981,Alajuela,1951,11,26.49,20.69
CRI.61982,Cartago,1951,11,21.83,15.07
CRI.61983,Guanacaste,1951,11,28.67,22.47
CRI.61984,Heredia,1951,11,26.25,20.22
CRI.61985,Limon,1951,11,25.59,19.66
CRI.61986,Puntarenas,1951,11,26.04,20.95
CRI.61987,San Jose,1951,11,23.53,17.56
GTM.10364821,Guatemala,1951,11,24.08,13.95
GTM.10364822,El Progreso,1951,11,23.62,14.57
GTM.10364823,Sacatepéquez,1951,11,23.43,13.59
GTM.10364824,Chimaltenango,1951,11,21.88,13.15
GTM.10364825,Escuintla,1951,11,28.01,21.16
GTM.10364826,Santa Rosa,1951,11,27.22,18.48
GTM.10364827,Sololá,1951,11,20.84,13.48
GTM.10364828,Totonicapán,1951,11,18.82,9.65
GTM.10364829,Quetzaltenango,1951,11,23.19,14.94
GTM.10364830,Suchitepéquez,1951,11,28.13,20.82
GTM.10364831,Retalhuleu,1951,11,29.4,22.35
GTM.10364832,San Marcos,1951,11,22.63,13.24
GTM.10364833,Huehuetenango,1951,11,20.81,11.36
GTM.10364834,Quiché,1951,11,21.51,13.57
GTM.10364835,Baja Verapaz,1951,11,22.54,14.16
GTM.10364836,Alta Verapaz,1951,11,24.31,17.56
GTM.10364837,Petén,1951,11,27.5,20.16
GTM.10364838,Izabal,1951,11,25.95,20.46
GTM.10364839,Zacapa,1951,11,24.39,17.39
GTM.10364840,Chiquimula,1951,11,23.75,16.36
GTM.10364841,Jalapa,1951,11,23.97,14.71
GTM.10364842,Jutiapa,1951,11,27.31,17.56
HND.1111420,Atlantida,1951,11,25.65,20.89
HND.1111421,Choluteca,1951,11,30.54,21.48
HND.1111422,Colon,1951,11,26.25,20.63
HND.1111423,Comayagua,1951,11,23.44,16.53
HND.1111424,Copan,1951,11,23.01,16.53
HND.1111425,Cortes,1951,11,25.65,19.98
HND.1111426,Francisco Morazan,1951,11,25.66,17.27
HND.1111427,Gracias A Dios,1951,11,27.58,22.64
HND.1111428,Intibuca,1951,11,23.44,15.92
HND.1111429,Islas De Bahia,1951,11,26.9,25.38
HND.1111430,La Paz,1951,11,24.92,16.92
HND.1111431,Lempira,1951,11,24.33,16.39
HND.1111432,Name Unknown,1951,11,27.07,25.73
HND.1111433,Ocotepeque,1951,11,22.64,15.27
HND.1111434,Olancho,1951,11,26.36,18.56
HND.1111435,Paraiso,1951,11,26.97,17.97
HND.1111436,Santa Barbara,1951,11,24.3,17.97
HND.1111437,Valle,1951,11,30.57,22.79
HND.1111438,Yoro,1951,11,25.06,18.11
NIC.1801,Boaco,1951,11,28.06,21.17
NIC.18010,Managua,1951,11,31.38,23.24
NIC.18011,Masaya,1951,11,29.43,22.51
NIC.18012,Matagalpa,1951,11,27.48,19.96
NIC.18013,Nueva Segovia,1951,11,26.59,18.33
NIC.18014,Región Autónoma del Caribe Norte,1951,11,27.96,22.2
NIC.18015,Región Autónoma del Caribe Sur,1951,11,28.02,22.41
NIC.18016,Río San Juan,1951,11,28.08,22.61
NIC.18017,Rivas,1951,11,27.79,24.73
NIC.1802,Carazo,1951,11,30.06,23.46
NIC.1803,Chinandega,1951,11,31.42,23.15
NIC.1804,Chontales,1951,11,27.98,22.08
NIC.1805,Estelí,1951,11,27.38,18.75
